0.80769230769230771,0.8132969971205265,0.84285714285714286,0.80769230769230771,0.38461538461538464,0.25274725274725274,0.2167832167832168,0.38461538461538464,0.34615384615384615,0.34226884226884224,0.61111111111111116,0.34615384615384615
0.73076923076923073,0.73443941679235791,0.75961538461538458,0.73076923076923073,0.53846153846153844,0.43343195266272194,0.44534412955465591,0.53846153846153844,0.42307692307692307,0.45769230769230773,0.8511312217194571,0.42307692307692307
0.76923076923076927,0.77852564102564104,0.81880341880341889,0.76923076923076927,0.30769230769230771,0.19487179487179487,0.21153846153846154,0.30769230769230771,0.34615384615384615,0.32400932400932397,0.5788461538461539,0.34615384615384615
0.84615384615384615,0.85283344106873515,0.87431318681318682,0.84615384615384615,0.61538461538461542,0.52447552447552448,0.48717948717948717,0.61538461538461542,0.53846153846153844,0.55537539383693213,0.8642533936651583,0.53846153846153844
0.84615384615384615,0.85286935286935284,0.875,0.84615384615384615,0.65384615384615385,0.63011988011987996,0.70769230769230762,0.65384615384615385,0.30769230769230771,0.21978021978021978,0.44230769230769229,0.30769230769230771
0.84615384615384615,0.84770784770784757,0.86153846153846148,0.84615384615384615,0.46153846153846156,0.32051282051282048,0.24615384615384617,0.46153846153846156,0.46153846153846156,0.41420118343195267,0.60769230769230775,0.46153846153846156
0.69230769230769229,0.67410530645824762,0.79945054945054939,0.69230769230769229,0.53846153846153844,0.468951048951049,0.6431623931623931,0.53846153846153844,0.30769230769230771,0.258974358974359,0.35128205128205126,0.30769230769230771
0.84615384615384615,0.8387723387723387,0.84423076923076934,0.84615384615384615,0.65384615384615385,0.60713173466209902,0.64560439560439553,0.65384615384615385,0.26923076923076922,0.22685185185185183,0.45804195804195807,0.26923076923076922
0.80769230769230771,0.81609608340377571,0.85494505494505491,0.80769230769230771,0.61538461538461542,0.60004578754578752,0.68047337278106512,0.61538461538461542,0.30769230769230771,0.23863636363636362,0.24725274725274726,0.30769230769230771
0.80769230769230771,0.813986013986014,0.8571428571428571,0.80769230769230771,0.34615384615384615,0.2273588480485032,0.21404682274247491,0.34615384615384615,0.42307692307692307,0.44351802044109728,0.75213675213675224,0.42307692307692307
